@N: MF916 |Option synthesis_strategy=base is enabled. 
@N: MF179 :"c:\code\cva6-joshloo\cva6\core\pmp\src\pmp_entry.sv":77:19:77:42|Found 32 by 32 bit equality operator ('==') gen_mmu\.i_cva6_mmu.i_pmp_if.gen_pmp\.genblk1\[7\]\.i_pmp_entry.un8_match_o (in view: work.load_store_unit__internal_typedef_24__internal_typedef_25__internal_type(verilog))
@N: MF179 :"c:\code\cva6-joshloo\cva6\core\pmp\src\pmp_entry.sv":77:19:77:42|Found 32 by 32 bit equality operator ('==') gen_mmu\.i_cva6_mmu.i_pmp_if.gen_pmp\.genblk1\[6\]\.i_pmp_entry.un8_match_o (in view: work.load_store_unit__internal_typedef_24__internal_typedef_25__internal_type(verilog))
@N: MF179 :"c:\code\cva6-joshloo\cva6\core\pmp\src\pmp_entry.sv":77:19:77:42|Found 34 by 34 bit equality operator ('==') gen_mmu\.i_cva6_mmu.i_pmp_data.gen_pmp\.genblk1\[7\]\.i_pmp_entry.un8_match_o (in view: work.load_store_unit__internal_typedef_24__internal_typedef_25__internal_type(verilog))
@N: MF179 :"c:\code\cva6-joshloo\cva6\core\pmp\src\pmp_entry.sv":77:19:77:42|Found 34 by 34 bit equality operator ('==') gen_mmu\.i_cva6_mmu.i_pmp_data.gen_pmp\.genblk1\[6\]\.i_pmp_entry.un8_match_o (in view: work.load_store_unit__internal_typedef_24__internal_typedef_25__internal_type(verilog))
@N: MF179 :"c:\code\cva6-joshloo\cva6\core\pmp\src\pmp_entry.sv":77:19:77:42|Found 34 by 34 bit equality operator ('==') gen_mmu\.i_cva6_mmu.i_pmp_data.gen_pmp\.genblk1\[5\]\.i_pmp_entry.un8_match_o (in view: work.load_store_unit__internal_typedef_24__internal_typedef_25__internal_type(verilog))
@N: MF179 :"c:\code\cva6-joshloo\cva6\core\pmp\src\pmp_entry.sv":77:19:77:42|Found 34 by 34 bit equality operator ('==') gen_mmu\.i_cva6_mmu.i_pmp_data.gen_pmp\.genblk1\[4\]\.i_pmp_entry.un8_match_o (in view: work.load_store_unit__internal_typedef_24__internal_typedef_25__internal_type(verilog))
@N: MF179 :"c:\code\cva6-joshloo\cva6\core\pmp\src\pmp_entry.sv":77:19:77:42|Found 34 by 34 bit equality operator ('==') gen_mmu\.i_cva6_mmu.i_pmp_data.gen_pmp\.genblk1\[3\]\.i_pmp_entry.un8_match_o (in view: work.load_store_unit__internal_typedef_24__internal_typedef_25__internal_type(verilog))
@N: MF179 :"c:\code\cva6-joshloo\cva6\core\pmp\src\pmp_entry.sv":77:19:77:42|Found 34 by 34 bit equality operator ('==') gen_mmu\.i_cva6_mmu.i_pmp_data.gen_pmp\.genblk1\[2\]\.i_pmp_entry.un8_match_o (in view: work.load_store_unit__internal_typedef_24__internal_typedef_25__internal_type(verilog))
@N: MF179 :"c:\code\cva6-joshloo\cva6\core\pmp\src\pmp_entry.sv":77:19:77:42|Found 34 by 34 bit equality operator ('==') gen_mmu\.i_cva6_mmu.i_pmp_data.gen_pmp\.genblk1\[1\]\.i_pmp_entry.un8_match_o (in view: work.load_store_unit__internal_typedef_24__internal_typedef_25__internal_type(verilog))
@N: MF179 :"c:\code\cva6-joshloo\cva6\core\pmp\src\pmp_entry.sv":77:19:77:42|Found 34 by 34 bit equality operator ('==') gen_mmu\.i_cva6_mmu.i_pmp_data.gen_pmp\.genblk1\[0\]\.i_pmp_entry.un8_match_o (in view: work.load_store_unit__internal_typedef_24__internal_typedef_25__internal_type(verilog))
@N: MF179 :"c:\code\cva6-joshloo\cva6\core\store_buffer.sv":224:11:224:70|Found 9 by 9 bit equality operator ('==') i_store_unit.store_buffer_i.address_checker_l3\.un1_page_offset_i_1 (in view: work.load_store_unit__internal_typedef_24__internal_typedef_25__internal_type(verilog))
@N: MF179 :"c:\code\cva6-joshloo\cva6\core\store_buffer.sv":224:11:224:70|Found 9 by 9 bit equality operator ('==') i_store_unit.store_buffer_i.address_checker_l2\.un1_page_offset_i_1 (in view: work.load_store_unit__internal_typedef_24__internal_typedef_25__internal_type(verilog))
@N: MF179 :"c:\code\cva6-joshloo\cva6\core\store_buffer.sv":224:11:224:70|Found 9 by 9 bit equality operator ('==') i_store_unit.store_buffer_i.address_checker_l1\.un1_page_offset_i_1 (in view: work.load_store_unit__internal_typedef_24__internal_typedef_25__internal_type(verilog))
@N: MF179 :"c:\code\cva6-joshloo\cva6\core\store_buffer.sv":216:11:216:65|Found 9 by 9 bit equality operator ('==') i_store_unit.store_buffer_i.address_checker_l0\.un1_page_offset_i (in view: work.load_store_unit__internal_typedef_24__internal_typedef_25__internal_type(verilog))
@N: MF179 :"c:\code\cva6-joshloo\cva6\core\store_buffer.sv":216:11:216:65|Found 9 by 9 bit equality operator ('==') i_store_unit.store_buffer_i.address_checker_l3\.un1_page_offset_i (in view: work.load_store_unit__internal_typedef_24__internal_typedef_25__internal_type(verilog))
@N: MF179 :"c:\code\cva6-joshloo\cva6\core\store_buffer.sv":216:11:216:65|Found 9 by 9 bit equality operator ('==') i_store_unit.store_buffer_i.address_checker_l2\.un1_page_offset_i (in view: work.load_store_unit__internal_typedef_24__internal_typedef_25__internal_type(verilog))
@N: MF179 :"c:\code\cva6-joshloo\cva6\core\store_buffer.sv":216:11:216:65|Found 9 by 9 bit equality operator ('==') i_store_unit.store_buffer_i.address_checker_l1\.un1_page_offset_i (in view: work.load_store_unit__internal_typedef_24__internal_typedef_25__internal_type(verilog))
@N: MF179 :"c:\code\cva6-joshloo\cva6\core\store_buffer.sv":224:11:224:70|Found 9 by 9 bit equality operator ('==') i_store_unit.store_buffer_i.address_checker_l0\.un1_page_offset_i_1 (in view: work.load_store_unit__internal_typedef_24__internal_typedef_25__internal_type(verilog))
@N: MF179 :"c:\code\cva6-joshloo\cva6\core\store_buffer.sv":230:9:230:45|Found 9 by 9 bit equality operator ('==') i_store_unit.store_buffer_i.address_checker\.un1_page_offset_i (in view: work.load_store_unit__internal_typedef_24__internal_typedef_25__internal_type(verilog))
@N: FO126 :"c:\code\cva6-joshloo\cva6\core\perf_counters.sv":207:2:207:10|Generating RAM mhpmevent_q[4:0]
@N: MF179 :"c:\code\cva6-joshloo\cva6\core\cache_subsystem\wt_dcache_wbuffer.sv":428:43:428:169|Found 32 by 32 bit equality operator ('==') i_wt_dcache_wbuffer.gen_flags\[2\]\.un16_wbuffer_hit_oh (in view: work.wt_dcache__gen64__gen65__internal_typedef_165__internal_typedef_166_71_4(verilog))
@N: MF179 :"c:\code\cva6-joshloo\cva6\core\cache_subsystem\wt_dcache_wbuffer.sv":428:43:428:169|Found 32 by 32 bit equality operator ('==') i_wt_dcache_wbuffer.gen_flags\[1\]\.un10_wbuffer_hit_oh (in view: work.wt_dcache__gen64__gen65__internal_typedef_165__internal_typedef_166_71_4(verilog))
@N: MF179 :"c:\code\cva6-joshloo\cva6\core\cache_subsystem\wt_dcache_wbuffer.sv":428:43:428:169|Found 32 by 32 bit equality operator ('==') i_wt_dcache_wbuffer.gen_flags\[0\]\.un4_wbuffer_hit_oh (in view: work.wt_dcache__gen64__gen65__internal_typedef_165__internal_typedef_166_71_4(verilog))
@N: MF179 :"c:\code\cva6-joshloo\cva6\core\cache_subsystem\wt_dcache_wbuffer.sv":428:43:428:169|Found 32 by 32 bit equality operator ('==') i_wt_dcache_wbuffer.gen_flags\[6\]\.un40_wbuffer_hit_oh (in view: work.wt_dcache__gen64__gen65__internal_typedef_165__internal_typedef_166_71_4(verilog))
@N: MF179 :"c:\code\cva6-joshloo\cva6\core\cache_subsystem\wt_dcache_wbuffer.sv":428:43:428:169|Found 32 by 32 bit equality operator ('==') i_wt_dcache_wbuffer.gen_flags\[5\]\.un34_wbuffer_hit_oh (in view: work.wt_dcache__gen64__gen65__internal_typedef_165__internal_typedef_166_71_4(verilog))
@N: MF179 :"c:\code\cva6-joshloo\cva6\core\cache_subsystem\wt_dcache_wbuffer.sv":428:43:428:169|Found 32 by 32 bit equality operator ('==') i_wt_dcache_wbuffer.gen_flags\[4\]\.un28_wbuffer_hit_oh (in view: work.wt_dcache__gen64__gen65__internal_typedef_165__internal_typedef_166_71_4(verilog))
@N: MF179 :"c:\code\cva6-joshloo\cva6\core\cache_subsystem\wt_dcache_wbuffer.sv":428:43:428:169|Found 32 by 32 bit equality operator ('==') i_wt_dcache_wbuffer.gen_flags\[3\]\.un22_wbuffer_hit_oh (in view: work.wt_dcache__gen64__gen65__internal_typedef_165__internal_typedef_166_71_4(verilog))
@N: MF179 :"c:\code\cva6-joshloo\cva6\core\cache_subsystem\wt_dcache_wbuffer.sv":428:43:428:169|Found 32 by 32 bit equality operator ('==') i_wt_dcache_wbuffer.gen_flags\[7\]\.un46_wbuffer_hit_oh (in view: work.wt_dcache__gen64__gen65__internal_typedef_165__internal_typedef_166_71_4(verilog))
@N: MF179 :"c:\code\cva6-joshloo\cva6\core\cache_subsystem\wt_dcache_mem.sv":250:63:250:169|Found 32 by 32 bit equality operator ('==') i_wt_dcache_mem.gen_wbuffer_hit\[2\]\.un28_wbuffer_hit_oh (in view: work.wt_dcache__gen64__gen65__internal_typedef_165__internal_typedef_166_71_4(verilog))
@N: MF179 :"c:\code\cva6-joshloo\cva6\core\cache_subsystem\wt_dcache_mem.sv":250:63:250:169|Found 32 by 32 bit equality operator ('==') i_wt_dcache_mem.gen_wbuffer_hit\[1\]\.un18_wbuffer_hit_oh (in view: work.wt_dcache__gen64__gen65__internal_typedef_165__internal_typedef_166_71_4(verilog))
@N: MF179 :"c:\code\cva6-joshloo\cva6\core\cache_subsystem\wt_dcache_mem.sv":250:63:250:169|Found 32 by 32 bit equality operator ('==') i_wt_dcache_mem.gen_wbuffer_hit\[0\]\.un8_wbuffer_hit_oh (in view: work.wt_dcache__gen64__gen65__internal_typedef_165__internal_typedef_166_71_4(verilog))
@N: MF179 :"c:\code\cva6-joshloo\cva6\core\cache_subsystem\wt_dcache_mem.sv":250:63:250:169|Found 32 by 32 bit equality operator ('==') i_wt_dcache_mem.gen_wbuffer_hit\[7\]\.un78_wbuffer_hit_oh (in view: work.wt_dcache__gen64__gen65__internal_typedef_165__internal_typedef_166_71_4(verilog))
@N: MF179 :"c:\code\cva6-joshloo\cva6\core\cache_subsystem\wt_dcache_mem.sv":250:63:250:169|Found 32 by 32 bit equality operator ('==') i_wt_dcache_mem.gen_wbuffer_hit\[6\]\.un68_wbuffer_hit_oh (in view: work.wt_dcache__gen64__gen65__internal_typedef_165__internal_typedef_166_71_4(verilog))
@N: MF179 :"c:\code\cva6-joshloo\cva6\core\cache_subsystem\wt_dcache_mem.sv":250:63:250:169|Found 32 by 32 bit equality operator ('==') i_wt_dcache_mem.gen_wbuffer_hit\[5\]\.un58_wbuffer_hit_oh (in view: work.wt_dcache__gen64__gen65__internal_typedef_165__internal_typedef_166_71_4(verilog))
@N: MF179 :"c:\code\cva6-joshloo\cva6\core\cache_subsystem\wt_dcache_mem.sv":250:63:250:169|Found 32 by 32 bit equality operator ('==') i_wt_dcache_mem.gen_wbuffer_hit\[4\]\.un48_wbuffer_hit_oh (in view: work.wt_dcache__gen64__gen65__internal_typedef_165__internal_typedef_166_71_4(verilog))
@N: MF179 :"c:\code\cva6-joshloo\cva6\core\cache_subsystem\wt_dcache_mem.sv":250:63:250:169|Found 32 by 32 bit equality operator ('==') i_wt_dcache_mem.gen_wbuffer_hit\[3\]\.un38_wbuffer_hit_oh (in view: work.wt_dcache__gen64__gen65__internal_typedef_165__internal_typedef_166_71_4(verilog))
@N: MF179 :"c:\code\cva6-joshloo\cva6\core\cache_subsystem\wt_dcache_missunit.sv":227:39:227:158|Found 30 by 30 bit equality operator ('==') i_wt_dcache_missunit.gen_rdrd_collision\[0\]\.un3_mshr_rdrd_collision (in view: work.wt_dcache__gen64__gen65__internal_typedef_165__internal_typedef_166_71_4(verilog))
@N: MF179 :"c:\code\cva6-joshloo\cva6\core\cache_subsystem\wt_dcache_missunit.sv":227:39:227:158|Found 30 by 30 bit equality operator ('==') i_wt_dcache_missunit.gen_rdrd_collision\[1\]\.un9_mshr_rdrd_collision (in view: work.wt_dcache__gen64__gen65__internal_typedef_165__internal_typedef_166_71_4(verilog))
@N: MF179 :"c:\code\cva6-joshloo\cva6\core\cache_subsystem\wt_dcache_missunit.sv":227:39:227:158|Found 30 by 30 bit equality operator ('==') i_wt_dcache_missunit.gen_rdrd_collision\[3\]\.un21_mshr_rdrd_collision (in view: work.wt_dcache__gen64__gen65__internal_typedef_165__internal_typedef_166_71_4(verilog))
@N: MF179 :"c:\code\cva6-joshloo\cva6\core\cache_subsystem\wt_dcache_missunit.sv":239:28:239:160|Found 30 by 30 bit equality operator ('==') i_wt_dcache_missunit.p_tx_coll_l2\.un46_tx_rdwr_collision (in view: work.wt_dcache__gen64__gen65__internal_typedef_165__internal_typedef_166_71_4(verilog))
@N: MF179 :"c:\code\cva6-joshloo\cva6\core\cache_subsystem\wt_dcache_missunit.sv":239:28:239:160|Found 30 by 30 bit equality operator ('==') i_wt_dcache_missunit.p_tx_coll_l1\.un30_tx_rdwr_collision (in view: work.wt_dcache__gen64__gen65__internal_typedef_165__internal_typedef_166_71_4(verilog))
@N: MF179 :"c:\code\cva6-joshloo\cva6\core\cache_subsystem\wt_dcache_missunit.sv":239:28:239:160|Found 30 by 30 bit equality operator ('==') i_wt_dcache_missunit.p_tx_coll_l0\.un14_tx_rdwr_collision (in view: work.wt_dcache__gen64__gen65__internal_typedef_165__internal_typedef_166_71_4(verilog))
@N: MF179 :"c:\code\cva6-joshloo\cva6\core\cache_subsystem\wt_dcache_missunit.sv":239:28:239:160|Found 30 by 30 bit equality operator ('==') i_wt_dcache_missunit.p_tx_coll_l3\.un62_tx_rdwr_collision (in view: work.wt_dcache__gen64__gen65__internal_typedef_165__internal_typedef_166_71_4(verilog))
@N: MF135 :"c:\code\cva6-joshloo\cva6\core\cva6_fifo_v3.sv":162:4:162:12|RAM gen_cache_wt\.i_cache_subsystem.i_adapter.i_wr_dcache_id.gen_asic_queue\.mem_q[1:0] is 4 words by 2 bits.
@N: MF135 :"c:\code\cva6-joshloo\cva6\core\cva6_fifo_v3.sv":162:4:162:12|RAM gen_cache_wt\.i_cache_subsystem.i_adapter.i_rd_dcache_id.gen_asic_queue\.mem_q[1:0] is 4 words by 2 bits.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\cache_subsystem\wt_axi_adapter.sv":633:2:633:10|Removing sequential instance dcache_rtrn_inv_q\.idx[3] (in view: work.wt_axi_adapter__gen66__gen67__internal_typedef_165__internal_typedef_166__internal_typedef_164__gen62__gen63_79_Z56_layer0(verilog)) of type view:PrimLib.dffr(prim) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\cache_subsystem\wt_axi_adapter.sv":633:2:633:10|Removing sequential instance dcache_rtrn_inv_q\.idx[2] (in view: work.wt_axi_adapter__gen66__gen67__internal_typedef_165__internal_typedef_166__internal_typedef_164__gen62__gen63_79_Z56_layer0(verilog)) of type view:PrimLib.dffr(prim) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\cache_subsystem\wt_axi_adapter.sv":633:2:633:10|Removing sequential instance dcache_rtrn_inv_q\.idx[1] (in view: work.wt_axi_adapter__gen66__gen67__internal_typedef_165__internal_typedef_166__internal_typedef_164__gen62__gen63_79_Z56_layer0(verilog)) of type view:PrimLib.dffr(prim) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\cache_subsystem\wt_axi_adapter.sv":633:2:633:10|Removing sequential instance dcache_rtrn_inv_q\.idx[0] (in view: work.wt_axi_adapter__gen66__gen67__internal_typedef_165__internal_typedef_166__internal_typedef_164__gen62__gen63_79_Z56_layer0(verilog)) of type view:PrimLib.dffr(prim) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\cva6_fifo_v3.sv":162:4:162:12|Removing sequential instance gen_asic_queue\.mem_q\[0\]\.tid[1] (in view: work.cva6_fifo_v3__gen62_80_0_32s_2s_0_1s_2s(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\cva6_fifo_v3.sv":162:4:162:12|Removing sequential instance gen_asic_queue\.mem_q\[0\]\.tid[0] (in view: work.cva6_fifo_v3__gen62_80_0_32s_2s_0_1s_2s(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\cva6_fifo_v3.sv":162:4:162:12|Removing sequential instance gen_asic_queue\.mem_q\[0\]\.way[1] (in view: work.cva6_fifo_v3__gen62_80_0_32s_2s_0_1s_2s(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\cva6_fifo_v3.sv":162:4:162:12|Removing sequential instance gen_asic_queue\.mem_q\[0\]\.way[0] (in view: work.cva6_fifo_v3__gen62_80_0_32s_2s_0_1s_2s(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\cva6_fifo_v3.sv":162:4:162:12|Removing sequential instance gen_asic_queue\.mem_q\[1\]\.tid[1] (in view: work.cva6_fifo_v3__gen62_80_0_32s_2s_0_1s_2s(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\cva6_fifo_v3.sv":162:4:162:12|Removing sequential instance gen_asic_queue\.mem_q\[1\]\.tid[0] (in view: work.cva6_fifo_v3__gen62_80_0_32s_2s_0_1s_2s(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\cva6_fifo_v3.sv":162:4:162:12|Removing sequential instance gen_asic_queue\.mem_q\[1\]\.way[1] (in view: work.cva6_fifo_v3__gen62_80_0_32s_2s_0_1s_2s(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\cva6_fifo_v3.sv":162:4:162:12|Removing sequential instance gen_asic_queue\.mem_q\[1\]\.way[0] (in view: work.cva6_fifo_v3__gen62_80_0_32s_2s_0_1s_2s(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\cva6_fifo_v3.sv":162:4:162:12|Removing sequential instance gen_asic_queue\.mem_q\[0\]\.nc (in view: work.cva6_fifo_v3__internal_typedef_165_81_0_32s_2s_0_1s_2s(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\cva6_fifo_v3.sv":162:4:162:12|Removing sequential instance gen_asic_queue\.mem_q\[1\]\.nc (in view: work.cva6_fifo_v3__internal_typedef_165_81_0_32s_2s_0_1s_2s(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\cva6_fifo_v3.sv":162:4:162:12|Removing sequential instance gen_asic_queue\.mem_q\[0\]\.way[2] (in view: work.cva6_fifo_v3__internal_typedef_165_81_0_32s_2s_0_1s_2s(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\cva6_fifo_v3.sv":162:4:162:12|Removing sequential instance gen_asic_queue\.mem_q\[0\]\.way[1] (in view: work.cva6_fifo_v3__internal_typedef_165_81_0_32s_2s_0_1s_2s(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\cva6_fifo_v3.sv":162:4:162:12|Removing sequential instance gen_asic_queue\.mem_q\[0\]\.way[0] (in view: work.cva6_fifo_v3__internal_typedef_165_81_0_32s_2s_0_1s_2s(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\cva6_fifo_v3.sv":162:4:162:12|Removing sequential instance gen_asic_queue\.mem_q\[1\]\.way[2] (in view: work.cva6_fifo_v3__internal_typedef_165_81_0_32s_2s_0_1s_2s(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\cva6_fifo_v3.sv":162:4:162:12|Removing sequential instance gen_asic_queue\.mem_q\[1\]\.way[1] (in view: work.cva6_fifo_v3__internal_typedef_165_81_0_32s_2s_0_1s_2s(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\cva6_fifo_v3.sv":162:4:162:12|Removing sequential instance gen_asic_queue\.mem_q\[1\]\.way[0] (in view: work.cva6_fifo_v3__internal_typedef_165_81_0_32s_2s_0_1s_2s(verilog)) because it does not drive other instances.
@N: FO126 :"c:\code\cva6-joshloo\cva6\core\cva6_fifo_v3.sv":162:4:162:12|Generating RAM gen_asic_queue\.mem_q[4:0]
@N: MF794 |RAM mhpmevent_q[4:0] required 11 registers during mapping 
@N: MF794 |RAM gen_asic_queue\.mem_q[4:0] required 4 registers during mapping 
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\csr_buffer.sv":75:2:75:10|Removing sequential instance ex_stage_i.csr_buffer_i.csr_reg_q\.csr_address_0_0_mod[31] (in view: work.cva6(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\csr_buffer.sv":75:2:75:10|Removing sequential instance ex_stage_i.csr_buffer_i.csr_reg_q\.csr_address_0_0_mod[30] (in view: work.cva6(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\csr_buffer.sv":75:2:75:10|Removing sequential instance ex_stage_i.csr_buffer_i.csr_reg_q\.csr_address_0_0_mod[29] (in view: work.cva6(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\csr_buffer.sv":75:2:75:10|Removing sequential instance ex_stage_i.csr_buffer_i.csr_reg_q\.csr_address_0_0_mod[28] (in view: work.cva6(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\csr_buffer.sv":75:2:75:10|Removing sequential instance ex_stage_i.csr_buffer_i.csr_reg_q\.csr_address_0_0_mod[27] (in view: work.cva6(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\csr_buffer.sv":75:2:75:10|Removing sequential instance ex_stage_i.csr_buffer_i.csr_reg_q\.csr_address_0_0_mod[26] (in view: work.cva6(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\csr_buffer.sv":75:2:75:10|Removing sequential instance ex_stage_i.csr_buffer_i.csr_reg_q\.csr_address_0_0_mod[25] (in view: work.cva6(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\csr_buffer.sv":75:2:75:10|Removing sequential instance ex_stage_i.csr_buffer_i.csr_reg_q\.csr_address_0_0_mod[24] (in view: work.cva6(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\csr_buffer.sv":75:2:75:10|Removing sequential instance ex_stage_i.csr_buffer_i.csr_reg_q\.csr_address_0_0_mod[23] (in view: work.cva6(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\csr_buffer.sv":75:2:75:10|Removing sequential instance ex_stage_i.csr_buffer_i.csr_reg_q\.csr_address_0_0_mod[22] (in view: work.cva6(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\csr_buffer.sv":75:2:75:10|Removing sequential instance ex_stage_i.csr_buffer_i.csr_reg_q\.csr_address_0_0_mod[21] (in view: work.cva6(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\csr_buffer.sv":75:2:75:10|Removing sequential instance ex_stage_i.csr_buffer_i.csr_reg_q\.csr_address_0_0_mod[20] (in view: work.cva6(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\csr_buffer.sv":75:2:75:10|Removing sequential instance ex_stage_i.csr_buffer_i.csr_reg_q\.csr_address_0_0_mod[19] (in view: work.cva6(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\csr_buffer.sv":75:2:75:10|Removing sequential instance ex_stage_i.csr_buffer_i.csr_reg_q\.csr_address_0_0_mod[18] (in view: work.cva6(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\csr_buffer.sv":75:2:75:10|Removing sequential instance ex_stage_i.csr_buffer_i.csr_reg_q\.csr_address_0_0_mod[17] (in view: work.cva6(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\csr_buffer.sv":75:2:75:10|Removing sequential instance ex_stage_i.csr_buffer_i.csr_reg_q\.csr_address_0_0_mod[16] (in view: work.cva6(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\csr_buffer.sv":75:2:75:10|Removing sequential instance ex_stage_i.csr_buffer_i.csr_reg_q\.csr_address_0_0_mod[15] (in view: work.cva6(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\csr_buffer.sv":75:2:75:10|Removing sequential instance ex_stage_i.csr_buffer_i.csr_reg_q\.csr_address_0_0_mod[14] (in view: work.cva6(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\csr_buffer.sv":75:2:75:10|Removing sequential instance ex_stage_i.csr_buffer_i.csr_reg_q\.csr_address_0_0_mod[13] (in view: work.cva6(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\csr_buffer.sv":75:2:75:10|Removing sequential instance ex_stage_i.csr_buffer_i.csr_reg_q\.csr_address_0_0_mod[12] (in view: work.cva6(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\csr_buffer.sv":75:2:75:10|Removing sequential instance ex_stage_i.csr_buffer_i.csr_reg_q\.csr_address_0_0_mod[11] (in view: work.cva6(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\csr_buffer.sv":75:2:75:10|Removing sequential instance ex_stage_i.csr_buffer_i.csr_reg_q\.csr_address_0_0_mod[10] (in view: work.cva6(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\csr_buffer.sv":75:2:75:10|Removing sequential instance ex_stage_i.csr_buffer_i.csr_reg_q\.csr_address_0_0_mod[9] (in view: work.cva6(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\csr_buffer.sv":75:2:75:10|Removing sequential instance ex_stage_i.csr_buffer_i.csr_reg_q\.csr_address_0_0_mod[8] (in view: work.cva6(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\csr_buffer.sv":75:2:75:10|Removing sequential instance ex_stage_i.csr_buffer_i.csr_reg_q\.csr_address_0_0_mod[7] (in view: work.cva6(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\csr_buffer.sv":75:2:75:10|Removing sequential instance ex_stage_i.csr_buffer_i.csr_reg_q\.csr_address_0_0_mod[6] (in view: work.cva6(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\csr_buffer.sv":75:2:75:10|Removing sequential instance ex_stage_i.csr_buffer_i.csr_reg_q\.csr_address_0_0_mod[5] (in view: work.cva6(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\csr_buffer.sv":75:2:75:10|Removing sequential instance ex_stage_i.csr_buffer_i.csr_reg_q\.csr_address_0_0_mod[4] (in view: work.cva6(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\csr_regfile.sv":2520:2:2520:10|Removing sequential instance csr_regfile_i.dcache_q_mod[31] (in view: work.cva6(verilog)) because it does not drive other instances.
@N: BN362 :"c:\code\cva6-joshloo\cva6\core\csr_regfile.sv":2520:2:2520:10|Removing sequential instance csr_regfile_i.dcache_q_mod[30] (in view: work.cva6(verilog)) because it does not drive other instances.
